iter	Passed	Remaining
4798	23338	25308
4799	23351	25308
4800	23357	25303
4801	23362	25299
4802	23368	25296
4803	23376	25294
4804	23382	25290
4805	23386	25285
4806	23391	25280
4807	23396	25275
4808	23400	25270
4809	23404	25264
4810	23408	25258
4811	23413	25253
4812	23417	25248
4813	23421	25242
4814	23425	25236
4815	23430	25231
4816	23434	25225
4817	23438	25219
4818	23442	25213
4819	23446	25208
4820	23449	25201
4821	23454	25196
4822	23458	25191
4823	23462	25185
4824	23466	25179
4825	23470	25173
4826	23475	25168
4827	23479	25162
4828	23483	25156
4829	23486	25150
4830	23490	25144
4831	23494	25138
4832	23500	25135
4833	23507	25132
4834	23517	25132
4835	23522	25128
4836	23527	25123
4837	23533	25120
4838	23542	25119
4839	23546	25113
4840	23549	25107
4841	23553	25100
4842	23557	25095
4843	23560	25088
4844	23564	25082
4845	23567	25075
4846	23571	25069
4847	23574	25062
4848	23577	25056
4849	23580	25049
4850	23583	25042
4851	23587	25037
4852	23591	25030
4853	23594	25024
4854	23597	25017
4855	23601	25011
4856	23605	25005
4857	23608	24999
4858	23611	24992
4859	23615	24985
4860	23619	24980
4861	23623	24974
4862	23626	24967
4863	23629	24961
4864	23633	24955
4865	23637	24949
4866	23641	24943
4867	23646	24938
4868	23651	24934
4869	23657	24930
4870	23660	24924
4871	23664	24917
4872	23668	24911
4873	23671	24905
4874	23674	24898
4875	23678	24893
4876	23683	24888
4877	23688	24883
4878	23691	24876
4879	23694	24870
4880	23698	24864
4881	23702	24858
4882	23705	24851
4883	23708	24845
4884	23711	24838
4885	23715	24832
4886	23719	24826
4887	23722	24820
4888	23725	24813
4889	23729	24806
4890	23732	24800
4891	23735	24793
4892	23739	24787
4893	23742	24780
4894	23745	24774
4895	23749	24768
4896	23752	24761
4897	23755	24755
4898	23758	24748
4899	23762	24742
4900	23765	24736
4901	23769	24729
4902	23772	24723
4903	23775	24716
4904	23779	24710
4905	23782	24703
4906	23785	24697
4907	23788	24690
4908	23792	24684
4909	23795	24677
4910	23798	24671
4911	23802	24665
4912	23805	24658
4913	23808	24652
4914	23812	24645
4915	23815	24639
4916	23818	24633
4917	23822	24626
4918	23825	24620
4919	23828	24613
4920	23832	24607
4921	23835	24600
4922	23838	24593
4923	23841	24587
4924	23845	24581
4925	23848	24575
4926	23852	24569
4927	23855	24562
4928	23859	24557
4929	23863	24550
4930	23866	24544
4931	23869	24537
4932	23873	24531
4933	23876	24525
4934	23879	24518
4935	23882	24511
4936	23885	24505
4937	23889	24499
4938	23892	24492
4939	23895	24485
4940	23898	24479
4941	23902	24473
4942	23906	24467
4943	23909	24461
4944	23912	24454
4945	23916	24448
4946	23922	24445
4947	23930	24442
4948	23937	24440
4949	23942	24436
4950	23948	24432
4951	23953	24428
4952	23957	24422
4953	23961	24416
4954	23966	24411
4955	23971	24406
4956	23974	24400
4957	23978	24394
4958	23983	24389
4959	23990	24387
4960	23996	24384
4961	24001	24379
4962	24005	24373
4963	24009	24367
4964	24011	24360
4965	24015	24353
4966	24018	24347
4967	24026	24345
4968	24029	24339
4969	24033	24333
4970	24037	24327
4971	24040	24320
4972	24043	24314
4973	24046	24308
4974	24050	24302
4975	24054	24296
4976	24057	24289
4977	24061	24283
4978	24064	24277
4979	24067	24270
4980	24071	24264
4981	24074	24257
4982	24077	24251
4983	24081	24245
4984	24084	24238
4985	24087	24232
4986	24090	24226
4987	24094	24219
4988	24097	24213
4989	24100	24207
4990	24104	24200
4991	24107	24194
4992	24110	24187
4993	24114	24181
4994	24118	24176
4995	24123	24171
4996	24128	24167
4997	24132	24161
4998	24136	24155
4999	24139	24149
5000	24142	24142
5001	24146	24137
5002	24150	24130
5003	24153	24124
5004	24156	24117
5005	24159	24111
5006	24163	24105
5007	24166	24098
5008	24170	24092
5009	24173	24086
5010	24176	24080
5011	24180	24073
5012	24183	24067
5013	24186	24060
5014	24189	24054
5015	24193	24048
5016	24196	24042
5017	24199	24035
5018	24202	24029
5019	24206	24022
5020	24211	24019
5021	24217	24014
5022	24222	24009
5023	24227	24005
5024	24232	24001
5025	24237	23996
5026	24242	23991
5027	24245	23985
5028	24249	23979
5029	24254	23974
5030	24258	23969
5031	24261	23962
5032	24265	23956
5033	24268	23950
5034	24272	23944
5035	24275	23937
5036	24278	23931
5037	24282	23925
5038	24285	23918
5039	24288	23912
5040	24292	23906
5041	24295	23900
5042	24298	23893
5043	24301	23887
5044	24305	23881
5045	24309	23875
5046	24312	23869
5047	24316	23863
5048	24321	23858
5049	24562	24085
5050	24681	24192
5051	24692	24193
5052	24696	24187
5053	24700	24182
5054	24704	24176
5055	24708	24170
5056	24712	24164
5057	24716	24159
5058	24721	24153
5059	24724	24147
5060	24728	24142
5061	24733	24137
5062	24738	24131
5063	24742	24126
5064	24745	24120
5065	24750	24115
5066	24754	24109
5067	24758	24103
5068	24762	24097
5069	24766	24092
5070	24770	24086
5071	24774	24080
5072	24778	24074
5073	24782	24069
5074	24786	24063
5075	24789	24057
5076	24794	24051
5077	24799	24047
5078	24804	24042
5079	24810	24038
5080	24818	24036
5081	24822	24031
5082	24826	24025
5083	24831	24020
5084	24835	24014
5085	24839	24008
5086	24842	24002
5087	24847	23996
5088	24850	23990
5089	24854	23984
5090	24859	23980
5091	24866	23977
5092	24870	23971
5093	24874	23965
5094	24878	23959
5095	24881	23953
5096	24889	23951
5097	24894	23946
5098	24902	23944
5099	24910	23943
5100	24918	23940
5101	24926	23939
5102	24934	23937
5103	24983	23974
5104	24988	23969
5105	24992	23963
5106	24998	23959
5107	25004	23956
5108	25011	23954
5109	25020	23952
5110	25029	23952
5111	25033	23945
5112	25036	23939
5113	25040	23933
5114	25043	23926
5115	25047	23920
5116	25050	23914
5117	25053	23907
5118	25058	23902
5119	25062	23897
5120	25067	23891
5121	25071	23886
5122	25077	23882
5123	25081	23876
5124	25084	23870
5125	25087	23863
5126	25091	23857
5127	25095	23852
5128	25099	23846
5129	25102	23839
5130	25105	23833
5131	25109	23826
5132	25112	23820
5133	25116	23814
5134	25119	23807
5135	25122	23801
5136	25126	23795
5137	25129	23788
5138	25132	23782
5139	25135	23775
5140	25138	23769
5141	25142	23763
5142	25145	23756
5143	25148	23750
5144	25151	23743
5145	25155	23737
5146	25158	23731
5147	25162	23725
5148	25167	23719
5149	25170	23713
5150	25174	23707
5151	25178	23701
5152	25181	23695
5153	25184	23688
5154	25187	23682
5155	25191	23676
5156	25194	23669
5157	25197	23663
5158	25200	23656
5159	25204	23650
5160	25207	23644
5161	25211	23637
5162	25214	23631
5163	25217	23624
5164	25220	23618
5165	25224	23612
5166	25229	23607
5167	25237	23605
5168	25241	23599
5169	25244	23593
5170	25247	23586
5171	25251	23581
5172	25257	23577
5173	25262	23572
5174	25266	23567
5175	25271	23562
5176	25276	23557
5177	25281	23552
5178	25286	23547
5179	25290	23542
5180	25294	23536
5181	25298	23530
5182	25304	23526
5183	25308	23520
5184	25312	23515
5185	25319	23511
5186	25326	23509
5187	25332	23505
5188	25338	23501
5189	25341	23495
5190	25346	23490
5191	25352	23486
5192	25357	23481
5193	25362	23476
5194	25369	23473
5195	25373	23468
5196	25376	23461
5197	25381	23457
5198	25386	23451
5199	25389	23445
5200	25393	23439
5201	25396	23433
5202	25400	23427
5203	25403	23420
5204	25408	23415
5205	25412	23410
5206	25416	23404
5207	25419	23398
5208	25423	23392
5209	25427	23386
5210	25431	23380
5211	25434	23374
5212	25438	23368
5213	25441	23361
5214	25445	23356
5215	25448	23350
5216	25453	23344
5217	25456	23338
5218	25462	23334
5219	25465	23327
5220	25468	23321
5221	25471	23314
5222	25474	23308
5223	25478	23302
5224	25482	23296
5225	25485	23289
5226	25488	23283
5227	25491	23277
5228	25495	23271
5229	25498	23264
5230	25501	23258
5231	25504	23251
5232	25509	23246
5233	25512	23240
5234	25515	23233
5235	25519	23227
5236	25522	23221
5237	25526	23215
5238	25530	23209
5239	25533	23203
5240	25537	23197
5241	25541	23191
5242	25544	23185
5243	25547	23178
5244	25550	23172
5245	25554	23166
5246	25558	23160
5247	25561	23154
5248	25564	23148
5249	25568	23141
5250	25571	23135
5251	25574	23129
5252	25578	23123
5253	25581	23116
5254	25584	23110
5255	25588	23104
5256	25591	23097
5257	25594	23091
5258	25597	23085
5259	25600	23078
5260	25604	23072
5261	25607	23066
5262	25610	23059
5263	25614	23053
5264	25617	23047
5265	25621	23041
5266	25624	23035
5267	25627	23029
5268	25633	23024
5269	25721	23095
5270	26012	23346
5271	26022	23346
5272	26027	23341
5273	26032	23335
5274	26037	23331
5275	26041	23325
5276	26044	23319
5277	26049	23314
5278	26053	23308
5279	26057	23302
5280	26073	23307
5281	26080	23304
5282	26086	23300
5283	26091	23295
5284	26095	23290
5285	26101	23286
5286	26106	23281
5287	26112	23276
5288	26117	23272
5289	26123	23267
5290	26128	23263
5291	26134	23258
5292	26139	23254
5293	26145	23250
5294	26150	23245
5295	26155	23240
5296	26159	23234
5297	26164	23229
5298	26167	23223
5299	26171	23217
5300	26174	23211
5301	26179	23205
5302	26182	23199
5303	26186	23193
5304	26190	23187
5305	26194	23182
5306	26198	23176
5307	26202	23169
5308	26205	23164
5309	26210	23159
5310	26214	23153
5311	26219	23148
5312	26225	23143
5313	26229	23138
5314	26234	23133
5315	26241	23130
5316	26245	23124
5317	26249	23119
5318	26257	23116
5319	26261	23110
5320	26264	23104
5321	26268	23098
5322	26273	23093
5323	26277	23087
5324	26281	23082
5325	26285	23076
5326	26292	23072
5327	26296	23067
5328	26300	23061
5329	26304	23055
5330	26308	23050
5331	26312	23044
5332	26315	23037
5333	26318	23031
5334	26322	23025
5335	26326	23019
5336	26329	23012
5337	26332	23006
5338	26335	22999
5339	26338	22993
5340	26342	22987
5341	26345	22980
5342	26348	22973
5343	26352	22968
5344	26355	22961
5345	26358	22955
5346	26361	22948
5347	26365	22942
5348	26369	22937
5349	26373	22931
5350	26376	22924
5351	26379	22917
5352	26384	22913
5353	26389	22907
5354	26392	22901
5355	26396	22896
5356	26401	22890
5357	26405	22885
5358	26408	22879
5359	26412	22872
5360	26415	22866
5361	26419	22860
5362	26422	22853
5363	26425	22847
5364	26428	22841
5365	26432	22835
5366	26436	22829
5367	26439	22822
5368	26442	22816
5369	26446	22810
5370	26450	22804
5371	26453	22798
5372	26456	22792
5373	26460	22785
5374	26463	22779
5375	26466	22773
5376	26470	22766
5377	26473	22760
5378	26477	22754
5379	26481	22748
5380	26484	22742
5381	26488	22736
5382	26491	22730
5383	26494	22723
5384	26498	22717
5385	26501	22711
5386	26505	22705
5387	26509	22700
5388	26514	22694
5389	26518	22689
5390	26522	22683
5391	26529	22680
5392	26533	22674
5393	26536	22668
5394	26539	22661
5395	26543	22655
5396	26546	22649
5397	26549	22643
5398	26553	22636
5399	26556	22630
5400	26559	22624
5401	26563	22617
5402	26566	22611
5403	26569	22605
5404	26572	22598
5405	26576	22592
5406	26579	22586
5407	26583	22580
5408	26586	22573
5409	26588	22567
5410	26593	22561
5411	26596	22555
5412	26599	22548
5413	26602	22542
5414	26605	22536
5415	26609	22530
5416	26612	22523
5417	26616	22517
5418	26619	22510
5419	26622	22504
5420	26626	22498
5421	26629	22492
5422	26632	22485
5423	26635	22479
5424	26639	22473
5425	26642	22466
5426	26644	22460
5427	26648	22454
5428	26651	22447
5429	26654	22441
5430	26658	22435
5431	26661	22428
5432	26664	22422
5433	26667	22416
5434	26672	22411
5435	26676	22405
5436	26680	22399
5437	26684	22394
5438	26691	22390
5439	26695	22385
5440	26699	22379
5441	26703	22374
5442	26707	22368
5443	26711	22362
5444	26715	22357
5445	26720	22352
5446	26724	22346
5447	26728	22341
5448	26732	22335
5449	26738	22331
5450	26744	22327
5451	26750	22323
5452	26754	22317
5453	26758	22312
5454	26762	22306
5455	26766	22300
5456	26769	22294
5457	26773	22288
5458	26776	22281
5459	26779	22275
5460	26783	22269
5461	26787	22263
5462	26790	22257
5463	26793	22251
5464	26796	22244
5465	26800	22239
5466	26804	22233
5467	26808	22227
5468	26813	22222
5469	26817	22217
5470	26822	22212
5471	26827	22207
5472	26831	22202
5473	26834	22195
5474	26838	22189
5475	26841	22183
5476	26845	22177
5477	26848	22171
5478	26851	22164
5479	26855	22158
5480	26858	22152
5481	26862	22146
5482	26866	22141
5483	26870	22135
5484	26874	22130
5485	26878	22124
5486	26882	22118
5487	26885	22112
5488	26888	22105
5489	26891	22099
5490	26895	22093
5491	26898	22087
5492	26902	22081
5493	26905	22074
5494	26908	22068
5495	26911	22062
5496	26914	22055
5497	26917	22049
5498	26920	22043
5499	26924	22036
5500	26927	22030
5501	26930	22024
5502	26933	22017
5503	26936	22011
5504	26940	22005
5505	26943	21999
5506	26946	21993
5507	26949	21986
5508	26953	21980
5509	26956	21974
5510	26959	21968
5511	26962	21961
5512	26965	21955
5513	26969	21949
5514	26972	21943
5515	26975	21936
5516	26978	21930
5517	26982	21924
5518	26986	21919
5519	27147	22040
5520	27419	22252
5521	27423	22247
5522	27434	22246
5523	27438	22241
5524	27442	22235
5525	27446	22229
5526	27452	22225
5527	27456	22219
5528	27460	22213
5529	27464	22208
5530	27469	22202
5531	27473	22197
5532	27477	22191
5533	27480	22185
5534	27485	22180
5535	27490	22174
5536	27494	22169
5537	27498	22163
5538	27502	22158
5539	27506	22152
5540	27510	22146
5541	27514	22140
5542	27519	22135
5543	27523	22130
5544	27527	22124
5545	27531	22118
5546	27535	22112
5547	27539	22106
5548	27543	22101
5549	27547	22095
5550	27550	22089
5551	27554	22083
5552	27558	22077
5553	27562	22071
5554	27565	22065
5555	27569	22059
5556	27574	22054
5557	27578	22048
5558	27582	22043
5559	27586	22037
5560	27590	22031
5561	27594	22025
5562	27598	22020
5563	27602	22014
5564	27605	22008
5565	27609	22002
5566	27614	21997
5567	27618	21991
5568	27624	21987
5569	27630	21982
5570	27634	21977
5571	27637	21971
5572	27642	21965
5573	27646	21960
5574	27650	21954
5575	27654	21949
5576	27662	21946
5577	27665	21940
5578	27669	21933
5579	27672	21927
5580	27677	21922
5581	27681	21916
5582	27685	21911
5583	27690	21906
5584	27695	21901
5585	27701	21896
5586	27704	21890
5587	27709	21885
5588	27712	21879
5589	27716	21873
5590	27719	21867
5591	27723	21861
5592	27726	21855
5593	27730	21848
5594	27733	21842
5595	27736	21836
5596	27740	21830
5597	27743	21823
5598	27746	21817
5599	27750	21811
5600	27753	21805
5601	27756	21798
5602	27759	21792
5603	27763	21786
5604	27766	21779
5605	27769	21773
5606	27773	21767
5607	27776	21761
5608	27779	21754
5609	27782	21748
5610	27785	21742
5611	27789	21736
5612	27792	21729
5613	27795	21723
5614	27799	21717
5615	27803	21711
5616	27806	21705
5617	27809	21698
5618	27812	21692
5619	27815	21686
5620	27819	21680
5621	27822	21674
5622	27826	21667
5623	27829	21661
5624	27832	21655
5625	27836	21649
5626	27839	21643
5627	27842	21636
5628	27846	21630
5629	27849	21624
5630	27852	21618
5631	27856	21611
5632	27859	21605
5633	27862	21599
5634	27865	21592
5635	27868	21586
5636	27872	21580
5637	27875	21574
5638	27878	21568
5639	27882	21561
5640	27885	21555
5641	27888	21549
5642	27891	21543
5643	27894	21536
5644	27898	21530
5645	27901	21524
5646	27904	21517
5647	27907	21511
5648	27910	21505
5649	27914	21499
5650	27917	21492
5651	27920	21486
5652	27923	21480
5653	27926	21473
5654	27930	21468
5655	27934	21461
5656	27937	21455
5657	27940	21449
5658	27943	21443
5659	27948	21438
5660	27953	21433
5661	27957	21427
5662	27960	21421
5663	27964	21415
5664	27968	21409
5665	27973	21404
5666	27978	21399
5667	27984	21395
5668	27987	21389
5669	27991	21383
5670	27995	21377
5671	27998	21371
5672	28001	21365
5673	28005	21359
5674	28009	21353
5675	28012	21347
5676	28015	21341
5677	28018	21334
5678	28021	21328
5679	28025	21322
5680	28028	21316
5681	28031	21309
5682	28034	21303
5683	28039	21298
5684	28044	21293
5685	28048	21288
5686	28053	21283
5687	28058	21278
5688	28063	21273
5689	28067	21267
5690	28073	21263
5691	28078	21258
5692	28083	21254
5693	28088	21248
5694	28093	21243
5695	28097	21238
5696	28102	21233
5697	28109	21230
5698	28114	21225
5699	28118	21219
5700	28123	21214
5701	28126	21208
5702	28130	21202
5703	28133	21196
5704	28137	21190
5705	28141	21184
5706	28144	21178
5707	28147	21172
5708	28151	21166
5709	28154	21160
5710	28157	21154
5711	28160	21147
5712	28163	21141
5713	28167	21135
5714	28170	21129
5715	28173	21123
5716	28176	21116
5717	28179	21110
5718	28183	21103
5719	28186	21097
5720	28189	21091
5721	28192	21085
5722	28196	21079
5723	28199	21072
5724	28202	21066
5725	28205	21060
5726	28209	21054
5727	28212	21048
5728	28215	21042
5729	28219	21036
5730	28222	21030
5731	28225	21023
5732	28229	21018
5733	28234	21013
5734	28238	21008
5735	28243	21002
5736	28248	20998
5737	28253	20992
5738	28257	20987
5739	28262	20982
5740	28267	20977
5741	28271	20971
5742	28274	20965
5743	28277	20959
5744	28282	20954
5745	28285	20948
5746	28288	20942
5747	28292	20935
5748	28296	20930
5749	28299	20924
5750	28304	20919
5751	28308	20913
5752	28313	20908
5753	28317	20903
5754	28320	20897
5755	28324	20891
5756	28328	20885
5757	28332	20880
5758	28335	20873
5759	28338	20867
5760	28342	20861
5761	28345	20855
5762	28349	20849
5763	28352	20843
5764	28355	20837
5765	28358	20831
5766	28362	20825
5767	28365	20818
5768	28368	20812
5769	28371	20806
5770	28375	20800
5771	28378	20794
5772	28382	20788
5773	28385	20782
5774	28388	20776
5775	28393	20771
5776	28397	20766
5777	28533	20856
5778	28533	20856
5779	28537	20846
5780	28551	20848
5781	28557	20843
5782	28562	20838
5783	28568	20834
5784	28575	20830
5785	28579	20825
5786	28583	20819
5787	28587	20814
5788	28591	20808
5789	28595	20803
5790	28600	20798
5791	28604	20792
5792	28608	20787
5793	28612	20781
5794	28617	20776
5795	28622	20771
5796	28626	20765
5797	28630	20760
5798	28634	20754
5799	28637	20748
5800	28641	20742
5801	28645	20736
5802	28650	20731
5803	28654	20726
5804	28658	20720
5805	28662	20715
5806	28666	20709
5807	28670	20703
5808	28673	20697
5809	28677	20691
5810	28681	20686
5811	28686	20681
5812	28690	20675
5813	28694	20670
5814	28699	20665
5815	28702	20659
5816	28706	20653
5817	28713	20650
5818	28720	20646
5819	28726	20642
5820	28732	20637
5821	28737	20633
5822	28744	20630
5823	28748	20624
5824	28752	20618
5825	28757	20613
5826	28761	20607
5827	28765	20602
5828	28768	20596
5829	28806	20615
5830	28814	20612
5831	28865	20639
5832	28873	20637
5833	28892	20642
5834	28900	20639
5835	28906	20635
5836	28922	20638
5837	28930	20635
5838	28938	20632
5839	28943	20627
5840	28947	20621
5841	28950	20615
5842	28954	20610
5843	28958	20604
5844	28961	20598
5845	28964	20591
5846	28967	20585
5847	28971	20579
5848	28975	20574
5849	28978	20568
5850	28982	20562
5851	28985	20556
5852	28988	20549
5853	28991	20543
5854	28995	20537
5855	28998	20531
5856	29001	20525
5857	29005	20519
5858	29008	20512
5859	29011	20506
5860	29014	20500
5861	29018	20494
5862	29021	20488
5863	29025	20482
5864	29028	20476
5865	29031	20470
5866	29035	20464
5867	29039	20458
5868	29042	20452
5869	29045	20446
5870	29049	20440
5871	29052	20434
5872	29056	20428
5873	29059	20422
5874	29062	20416
5875	29066	20410
5876	29069	20404
5877	29072	20397
5878	29076	20392
5879	29079	20386
5880	29083	20380
5881	29086	20374
5882	29089	20367
5883	29093	20361
5884	29096	20355
5885	29100	20349
5886	29103	20343
5887	29106	20337
5888	29109	20331
5889	29112	20325
5890	29116	20319
5891	29119	20312
5892	29123	20307
5893	29127	20302
5894	29132	20296
5895	29136	20291
5896	29140	20285
5897	29145	20280
5898	29149	20274
5899	29153	20269
5900	29157	20264
5901	29162	20258
5902	29166	20253
5903	29170	20247
5904	29174	20242
5905	29180	20237
5906	29185	20232
5907	29189	20227
5908	29194	20222
5909	29198	20217
5910	29202	20211
5911	29206	20205
5912	29212	20201
5913	29218	20197
5914	29225	20193
5915	29229	20188
5916	29235	20183
5917	29238	20177
5918	29243	20173
5919	29247	20167
5920	29250	20161
5921	29254	20155
5922	29258	20149
5923	29261	20143
5924	29264	20137
5925	29268	20131
5926	29271	20125
5927	29275	20119
5928	29278	20113
5929	29281	20107
5930	29284	20101
5931	29288	20095
5932	29291	20089
5933	29294	20082
5934	29297	20076
5935	29301	20070
5936	29304	20064
5937	29307	20058
5938	29310	20052
5939	29313	20046
5940	29317	20040
5941	29320	20034
5942	29323	20028
5943	29327	20022
5944	29330	20015
5945	29333	20009
5946	29337	20003
5947	29340	19997
5948	29343	19991
5949	29347	19985
5950	29351	19980
5951	29356	19975
5952	29360	19970
5953	29363	19964
5954	29367	19957
5955	29371	19952
5956	29374	19946
5957	29377	19940
5958	29381	19934
5959	29385	19928
5960	29388	19922
5961	29391	19916
5962	29394	19910
5963	29398	19904
5964	29402	19898
5965	29405	19892
5966	29409	19887
5967	29413	19882
5968	29419	19877
5969	29423	19872
5970	29427	19866
5971	29434	19862
5972	29438	19857
5973	29442	19852
5974	29446	19846
5975	29450	19841
5976	29454	19835
5977	29457	19828
5978	29460	19822
5979	29464	19816
5980	29467	19810
5981	29470	19804
5982	29473	19798
5983	29476	19792
5984	29480	19786
5985	29484	19780
5986	29487	19774
5987	29490	19768
5988	29493	19762
5989	29498	19757
5990	29501	19751
5991	29504	19745
5992	29507	19739
5993	29511	19733
5994	29515	19727
5995	29519	19722
5996	29523	19716
5997	29654	19796
5998	29971	19999
5999	29974	19993
6000	29986	19992
6001	29990	19986
6002	29995	19981
6003	29999	19976
6004	30004	19971
6005	30011	19967
6006	30016	19962
6007	30021	19957
6008	30028	19953
6009	30032	19948
6010	30035	19942
6011	30039	19936
6012	30045	19931
6013	30049	19926
6014	30053	19920
6015	30058	19915
6016	30063	19910
6017	30068	19905
6018	30072	19900
6019	30077	19895
6020	30081	19889
6021	30085	19883
6022	30090	19878
6023	30095	19873
6024	30099	19867
6025	30102	19862
6026	30107	19856
6027	30111	19850
6028	30114	19844
6029	30118	19839
6030	30123	19833
6031	30126	19827
6032	30130	19822
6033	30134	19816
6034	30138	19811
6035	30142	19805
6036	30146	19799
6037	30150	19793
6038	30154	19788
6039	30158	19782
6040	30162	19776
6041	30165	19770
6042	30170	19765
6043	30174	19760
6044	30179	19754
6045	30183	19749
6046	30186	19743
6047	30190	19737
6048	30194	19731
6049	30197	19725
6050	30201	19720
6051	30205	19714
6052	30209	19708
6053	30213	19703
6054	30218	19697
6055	30222	19692
6056	30227	19687
6057	30233	19683
6058	30237	19677
6059	30241	19671
6060	30245	19665
6061	30250	19660
6062	30254	19655
6063	30258	19649
6064	30264	19645
6065	30268	19639
6066	30272	19634
6067	30277	19628
6068	30281	19623
6069	30285	19617
6070	30290	19612
6071	30294	19607
6072	30298	19601
6073	30303	19596
6074	30307	19591
6075	30313	19586
6076	30317	19581
6077	30323	19576
6078	30328	19571
6079	30332	19566
6080	30336	19560
6081	30339	19554
6082	30343	19548
6083	30346	19542
6084	30350	19536
6085	30353	19530
6086	30356	19524
6087	30360	19518
6088	30364	19512
6089	30367	19506
6090	30370	19500
6091	30374	19494
6092	30378	19488
6093	30381	19482
6094	30384	19476
6095	30387	19470
6096	30392	19465
6097	30396	19459
6098	30400	19454
6099	30404	19448
6100	30408	19442
6101	30411	19436
6102	30414	19430
6103	30417	19424
6104	30421	19418
6105	30424	19412
6106	30427	19406
6107	30431	19400
6108	30434	19394
6109	30438	19388
6110	30441	19382
6111	30444	19376
6112	30448	19370
6113	30451	19364
6114	30455	19358
6115	30458	19352
6116	30461	19346
6117	30464	19339
6118	30467	19333
6119	30471	19328
6120	30474	19322
6121	30478	19315
6122	30481	19309
6123	30484	19303
6124	30487	19297
6125	30491	19291
6126	30494	19285
6127	30497	19279
6128	30502	19274
6129	30506	19269
6130	30510	19263
6131	30513	19257
6132	30517	19251
6133	30520	19245
6134	30523	19238
6135	30526	19232
6136	30529	19226
6137	30533	19220
6138	30536	19214
6139	30539	19208
6140	30543	19202
6141	30546	19196
6142	30550	19191
6143	30554	19185
6144	30557	19179
6145	30560	19173
6146	30563	19167
6147	30568	19161
6148	30571	19155
6149	30576	19150
6150	30582	19146
6151	30587	19141
6152	30594	19137
6153	30602	19134
6154	30607	19129
6155	30610	19123
6156	30615	19118
6157	30619	19113
6158	30623	19107
6159	30627	19101
6160	30632	19096
6161	30640	19093
6162	30650	19091
6163	30658	19088
6164	30667	19086
6165	30673	19081
6166	30679	19077
6167	30684	19072
6168	30688	19067
6169	30692	19061
6170	30696	19055
6171	30700	19050
6172	30704	19044
6173	30709	19040
6174	30717	19036
6175	30723	19032
6176	30729	19028
6177	30733	19022
6178	30737	19016
6179	30743	19012
6180	30747	19006
6181	30751	19001
6182	30754	18995
6183	30758	18989
6184	30762	18983
6185	30765	18977
6186	30769	18971
6187	30772	18966
6188	30775	18960
6189	30779	18954
6190	30782	18947
6191	30785	18941
6192	30789	18936
6193	30792	18930
6194	30796	18924
6195	30799	18918
6196	30802	18912
6197	30806	18906
6198	30809	18900
6199	30812	18894
6200	30815	18888
6201	30818	18882
6202	30822	18876
6203	30826	18870
6204	30829	18864
6205	30832	18858
6206	30835	18852
6207	30838	18846
6208	30842	18840
6209	30847	18835
6210	30852	18830
6211	30858	18825
6212	30862	18820
6213	30866	18815
6214	30871	18810
6215	30875	18804
6216	30879	18798
6217	30885	18794
6218	30888	18788
6219	30892	18782
6220	30895	18776
6221	30898	18770
6222	30902	18765
6223	30906	18759
6224	30909	18753
6225	30912	18746
6226	30915	18740
6227	30919	18735
6228	30922	18729
6229	30925	18723
6230	30928	18717
6231	30932	18711
6232	30935	18705
6233	30939	18699
6234	30942	18693
6235	30945	18687
6236	30949	18681
6237	30953	18676
6238	30957	18670
6239	31117	18759
6240	31415	18930
6241	31419	18925
6242	31433	18925
6243	31437	18919
6244	31441	18914
6245	31445	18908
6246	31450	18903
6247	31453	18897
6248	31457	18891
6249	31464	18887
6250	31469	18882
6251	31474	18877
6252	31480	18873
6253	31488	18869
6254	31491	18863
6255	31496	18858
6256	31499	18852
6257	31503	18846
6258	31507	18840
6259	31511	18835
6260	31515	18829
6261	31519	18823
6262	31523	18818
6263	31527	18812
6264	31531	18807
6265	31535	18801
6266	31538	18795
6267	31542	18789
6268	31546	18784
6269	31550	18778
6270	31554	18772
6271	31558	18766
6272	31561	18760
6273	31565	18754
6274	31569	18749
6275	31573	18743
6276	31577	18737
6277	31580	18731
6278	31584	18726
6279	31589	18721
6280	31593	18715
6281	31597	18709
6282	31601	18704
6283	31605	18698
6284	31612	18694
6285	31618	18690
6286	31623	18685
6287	31629	18680
6288	31635	18676
6289	31640	18671
6290	31645	18666
6291	31652	18662
6292	31657	18657
6293	31661	18651
6294	31664	18645
6295	31669	18640
6296	31674	18635
6297	31677	18629
6298	31685	18626
6299	31689	18620
6300	31692	18614
6301	31695	18607
6302	31699	18602
6303	31703	18596
6304	31706	18590
6305	31709	18584
6306	31713	18578
6307	31717	18572
6308	31720	18566
6309	31723	18560
6310	31727	18554
6311	31731	18549
6312	31735	18543
6313	31739	18537
6314	31743	18531
6315	31747	18526
6316	31751	18521
6317	31756	18515
6318	31760	18509
6319	31766	18505
6320	31769	18499
6321	31773	18493
6322	31776	18487
6323	31780	18482
6324	31783	18476
6325	31787	18470
6326	31790	18463
6327	31793	18458
6328	31797	18452
6329	31800	18445
6330	31803	18439
6331	31806	18433
6332	31810	18428
6333	31813	18421
6334	31817	18415
6335	31820	18409
6336	31823	18403
6337	31827	18398
6338	31830	18392
6339	31834	18386
6340	31837	18380
6341	31840	18374
6342	31844	18368
6343	31847	18362
6344	31850	18356
6345	31854	18350
6346	31858	18344
6347	31861	18338
6348	31864	18332
6349	31868	18326
6350	31871	18320
6351	31875	18315
