iter	MAPE	RMSE	R2	MAE
7374	0.08078321555	428845.1838	0.9872017876	199019.8515
7375	0.08077053137	428838.1608	0.9872022067	199002.2608
7376	0.08076246584	428823.8811	0.987203059	198980.8072
7377	0.08076196139	428822.6618	0.9872031318	198980.8602
7378	0.08075975912	428816.9985	0.9872034698	198962.3708
7379	0.0807571059	428811.0619	0.9872038241	198954.9955
7380	0.08075621161	428802.9399	0.9872043088	198943.2404
7381	0.08075420534	428797.3592	0.9872046419	198935.6256
7382	0.08074299398	428792.5578	0.9872049285	198923.419
7383	0.08073391741	428790.1949	0.9872050695	198919.6758
7384	0.08073084362	428786.8628	0.9872052683	198915.9668
7385	0.08072621895	428778.707	0.9872057551	198901.7604
7386	0.0807145074	428774.6676	0.9872059961	198893.8553
7387	0.08071113658	428770.2297	0.987206261	198887.7484
7388	0.08069696963	428764.5461	0.9872066001	198872.3746
7389	0.08069300665	428760.9216	0.9872068164	198865.5353
7390	0.08068728631	428751.8188	0.9872073596	198845.94
7391	0.08068624939	428751.0746	0.987207404	198844.977
7392	0.08069042373	428746.8803	0.9872076543	198839.7084
7393	0.08068353238	428739.2776	0.987208108	198826.9688
7394	0.08067410848	428732.8735	0.9872084901	198811.1495
7395	0.08066879332	428729.4293	0.9872086957	198804.6749
7396	0.08065584119	428724.9433	0.9872089633	198796.8405
7397	0.08065022789	428712.8528	0.9872096848	198778.9205
7398	0.08065151881	428707.4299	0.9872100083	198771.4086
7399	0.08065155914	428703.9252	0.9872102175	198766.1609
7400	0.080645936	428699.6706	0.9872104713	198756.8328
7401	0.0806329077	428690.4847	0.9872110194	198735.8783
7402	0.08063038687	428688.2378	0.9872111535	198733.6325
7403	0.08061806122	428687.2698	0.9872112112	198730.3985
7404	0.08061754538	428686.012	0.9872112863	198726.7759
7405	0.08061724441	428683.2143	0.9872114532	198720.6151
7406	0.08059686927	428675.8235	0.9872118942	198700.4517
7407	0.08058608031	428670.3532	0.9872122205	198685.6502
7408	0.08058033847	428664.3684	0.9872125776	198674.1332
7409	0.08057713185	428656.9923	0.9872130177	198663.6716
7410	0.08057388705	428654.6379	0.9872131581	198660.8869
7411	0.08056793775	428646.0879	0.9872136682	198645.2755
7412	0.08056554398	428641.0931	0.9872139662	198634.6081
7413	0.08055252059	428633.4767	0.9872144206	198614.3426
7414	0.08055012998	428627.5827	0.9872147722	198604.7749
7415	0.08054092488	428624.4585	0.9872149586	198597.5009
7416	0.08053553399	428618.56	0.9872153105	198584.5618
7417	0.08053286967	428617.7888	0.9872153565	198582.9893
7418	0.08050680594	428612.9441	0.9872156455	198570.476
7419	0.08050402431	428612.8853	0.987215649	198570.0758
7420	0.08050066321	428609.5208	0.9872158497	198565.6058
7421	0.08049791059	428609.4629	0.9872158531	198565.2107
7422	0.08047600471	428606.6609	0.9872160203	198556.187
7423	0.08047418809	428600.5523	0.9872163847	198549.8774
7424	0.08047117054	428573.5413	0.9872179959	198526.4247
7425	0.08046262426	428571.5129	0.9872181169	198520.8201
7426	0.08045709839	428564.2796	0.9872185484	198509.1603
7427	0.08044176997	428554.9393	0.9872191055	198490.3635
7428	0.08044181959	428549.5646	0.9872194261	198479.0595
7429	0.08043263074	428527.8105	0.9872207236	198432.4995
7430	0.08043017689	428524.8438	0.9872209005	198433.3789
7431	0.08042686772	428521.5289	0.9872210982	198428.9459
7432	0.0804182452	428515.4181	0.9872214627	198412.1646
7433	0.08041587389	428514.5974	0.9872215116	198410.3528
7434	0.08041262607	428513.7012	0.9872215651	198408.5596
7435	0.08040567052	428512.5419	0.9872216342	198407.1692
7436	0.08040046486	428488.1166	0.9872230909	198387.9039
7437	0.08038965303	428483.8976	0.9872233425	198381.2906
7438	0.08037952558	428476.7941	0.9872237661	198364.8145
7439	0.08037957767	428468.6923	0.9872242493	198358.5235
7440	0.08037800033	428463.3192	0.9872245697	198348.3364
7441	0.08037093264	428456.599	0.9872249705	198340.1035
7442	0.08036621918	428451.9495	0.9872252477	198334.855
7443	0.08035783742	428444.0063	0.9872257214	198318.9187
7444	0.08035307787	428418.5966	0.9872272366	198295.6036
7445	0.0803511257	428413.8681	0.9872275185	198289.0161
7446	0.0803309239	428408.6772	0.987227828	198277.8364
7447	0.08033010041	428407.8014	0.9872278802	198275.979
7448	0.08032759339	428394.8395	0.9872286531	198248.6197
7449	0.08031775819	428389.7495	0.9872289566	198239.0667
7450	0.08030593972	428382.681	0.987229378	198229.5165
7451	0.08030665404	428379.0365	0.9872295953	198225.0398
7452	0.0803064483	428377.8617	0.9872296654	198225.8226
7453	0.08028972276	428373.497	0.9872299256	198218.4413
7454	0.08028835988	428366.98	0.9872303141	198213.5175
7455	0.08028078798	428360.1457	0.9872307216	198199.404
7456	0.08027342596	428356.5891	0.9872309336	198191.6257
7457	0.08026215191	428348.3932	0.9872314223	198170.7515
7458	0.08024604072	428344.1598	0.9872316747	198158.0084
7459	0.08023492743	428341.3721	0.9872318408	198154.1298
7460	0.08023199463	428339.9262	0.987231927	198149.7151
7461	0.0802266045	428324.4676	0.9872328486	198133.8546
7462	0.08022488665	428323.0417	0.9872329336	198131.4346
7463	0.08022363998	428322.3041	0.9872329776	198130.5308
7464	0.08021242425	428315.7303	0.9872333695	198122.3309
7465	0.08020516497	428312.3828	0.987233569	198119.0213
7466	0.08020035441	428307.5891	0.9872338548	198112.996
7467	0.08019048956	428303.1238	0.987234121	198102.7335
7468	0.08018629543	428300.3405	0.9872342869	198097.8676
7469	0.08018654188	428299.051	0.9872343638	198095.477
7470	0.08018439101	428297.705	0.987234444	198092.4358
7471	0.08017373688	428290.5964	0.9872348677	198076.0191
7472	0.08016862685	428283.4248	0.9872352952	198061.8436
7473	0.08016532296	428275.0886	0.9872357921	198041.4887
7474	0.08015114513	428272.4684	0.9872359483	198032.469
7475	0.0801414611	428266.0658	0.98723633	198018.1549
7476	0.08012621504	428264.4873	0.9872364241	198014.9741
7477	0.08012381755	428251.8839	0.9872371753	197988.0002
7478	0.08011657533	428249.7767	0.9872373009	197983.3845
7479	0.08011471339	428244.7569	0.9872376001	197979.3087
7480	0.08009911713	428241.238	0.9872378098	197972.4121
7481	0.08009095499	428233.8093	0.9872382526	197955.851
7482	0.08007961263	428228.3311	0.9872385791	197945.6697
7483	0.08007641808	428226.267	0.9872387021	197939.9905
7484	0.08007832509	428222.9053	0.9872389025	197935.596
7485	0.08007764456	428219.1526	0.9872391261	197931.2533
7486	0.08006827487	428212.641	0.9872395142	197912.7244
7487	0.08006254896	428207.7559	0.9872398054	197903.1387
7488	0.08006433534	428201.0565	0.9872402046	197887.932
7489	0.08006181785	428198.4581	0.9872403595	197883.1084
7490	0.0800639997	428187.1839	0.9872410314	197862.0829
7491	0.08006049709	428180.2524	0.9872414445	197850.1076
7492	0.08005734835	428177.1445	0.9872416297	197841.9932
7493	0.08005491807	428174.3946	0.9872417936	197837.8479
7494	0.08005333845	428167.164	0.9872422245	197827.3065
7495	0.08004523871	428163.0823	0.9872424677	197819.7868
7496	0.0800360909	428161.0957	0.9872425861	197812.9308
7497	0.08001907613	428159.065	0.9872427071	197804.0177
7498	0.08000937504	428158.306	0.9872427523	197801.1034
7499	0.08000263054	428151.122	0.9872431804	197781.9476
7500	0.07998837109	428145.6273	0.9872435078	197766.8238
7501	0.07998184848	428139.5315	0.9872438711	197756.4944
7502	0.07997104234	428136.1911	0.9872440701	197750.6852
7503	0.07996486512	428133.3076	0.987244242	197745.9748
7504	0.07995620885	428132.1407	0.9872443115	197743.343
7505	0.07995435234	428128.8567	0.9872445072	197735.8003
7506	0.07995551195	428125.4157	0.9872447122	197731.8744
7507	0.07995714084	428116.9561	0.9872452163	197714.9631
7508	0.07995824441	428113.7632	0.9872454065	197711.7157
7509	0.07995693228	428112.4958	0.9872454821	197709.8356
7510	0.07992266323	428106.7394	0.9872458251	197692.273
7511	0.07992049058	428102.7055	0.9872460654	197683.1864
7512	0.07991295089	428093.9137	0.9872465892	197661.2733
7513	0.07990458573	428093.2182	0.9872466307	197660.3802
7514	0.0798972719	428081.3779	0.9872473361	197638.912
7515	0.0798720828	428078.7472	0.9872474929	197628.9984
7516	0.07986090466	428074.2398	0.9872477614	197619.825
7517	0.0798576902	428068.5921	0.9872480979	197612.2182
7518	0.07985388027	428065.4137	0.9872482873	197607.7933
7519	0.07984981954	428060.2737	0.9872485935	197599.6771
7520	0.0798466684	428058.7659	0.9872486833	197596.4373
7521	0.07983107851	428055.3059	0.9872488895	197587.8896
7522	0.07982509335	428052.5814	0.9872490518	197582.266
7523	0.07981042924	428048.3438	0.9872493043	197571.9201
7524	0.07979229183	428040.7259	0.9872497581	197555.2684
7525	0.07977733256	428039.1977	0.9872498491	197552.2153
7526	0.07977129039	428032.2282	0.9872502644	197536.2099
7527	0.07976468578	428025.5828	0.9872506602	197524.1147
7528	0.07976102583	428019.0896	0.9872510471	197512.0413
7529	0.07976233606	428012.7036	0.9872514275	197502.9377
7530	0.07976303804	428010.7516	0.9872515438	197501.0658
7531	0.07976071618	428007.2219	0.987251754	197491.8674
7532	0.07976315018	428006.7408	0.9872517827	197491.4695
7533	0.07974959389	428003.8	0.9872519579	197481.8938
7534	0.07973331618	427996.687	0.9872523816	197465.0244
7535	0.07971061054	427993.4051	0.9872525771	197455.7678
7536	0.07969950905	427989.8452	0.9872527891	197444.1229
7537	0.07968965079	427978.1901	0.9872534834	197420.3267
7538	0.07967965581	427970.2329	0.9872539574	197405.9162
7539	0.07966585252	427964.9604	0.9872542714	197394.6512
7540	0.07966022558	427961.7212	0.9872544644	197386.9327
7541	0.07965887237	427959.5139	0.9872545958	197382.216
7542	0.07965328328	427947.7426	0.987255297	197367.3993
7543	0.07964223458	427943.325	0.9872555601	197358.2921
7544	0.07962595917	427917.5389	0.9872570959	197320.289
7545	0.07961447406	427913.0871	0.987257361	197307.5876
7546	0.07960590085	427907.885	0.9872576709	197296.0982
7547	0.07960279755	427891.6665	0.9872586368	197278.0973
7548	0.07959986023	427889.452	0.9872587686	197278.0157
7549	0.07959282037	427884.0749	0.9872590889	197268.9502
7550	0.07957997154	427879.1063	0.9872593848	197252.5576
7551	0.07957778308	427874.241	0.9872596745	197242.779
7552	0.07957441837	427871.009	0.987259867	197238.8927
7553	0.07956007911	427865.7252	0.9872601816	197230.4839
7554	0.07956004297	427863.5623	0.9872603104	197225.6856
7555	0.07956181981	427861.2944	0.9872604455	197221.5705
7556	0.07955797788	427853.2714	0.9872609232	197201.4307
7557	0.07954535483	427846.0471	0.9872613534	197181.6086
7558	0.07953659185	427839.7446	0.9872617287	197173.5381
7559	0.07953728966	427832.75	0.9872621452	197163.6624
7560	0.07952728281	427824.1134	0.9872626595	197149.583
7561	0.07952622898	427822.1847	0.9872627744	197146.5867
7562	0.07952018554	427816.1767	0.9872631321	197133.5459
7563	0.07950930566	427812.5185	0.9872633499	197124.6589
7564	0.07948262309	427804.5932	0.9872638218	197108.2705
7565	0.0794669896	427798.2553	0.9872641992	197093.4918
7566	0.07945643559	427792.6585	0.9872645324	197080.4829
7567	0.07945283069	427766.1275	0.987266112	197056.7771
7568	0.07943453537	427763.1924	0.9872662868	197049.025
7569	0.07943636747	427763.0464	0.9872662955	197049.0417
7570	0.07940719934	427760.3074	0.9872664585	197038.2619
7571	0.07939807968	427752.977	0.987266895	197023.7727
7572	0.0793944878	427748.4156	0.9872671665	197016.63
7573	0.07939050683	427743.8177	0.9872674402	197009.991
7574	0.07938191268	427740.9145	0.9872676131	197001.9034
7575	0.07937506565	427716.3428	0.9872690759	196978.7685
7576	0.07935654192	427712.9128	0.9872692801	196967.9578
7577	0.07935556308	427708.0341	0.9872695705	196957.2638
7578	0.07935292275	427707.9779	0.9872695738	196956.8949
7579	0.07934837549	427706.1268	0.987269684	196952.8723
7580	0.079348374	427704.5728	0.9872697765	196950.3011
7581	0.0793402295	427697.143	0.9872702188	196935.076
7582	0.07932912367	427692.6122	0.9872704885	196923.467
7583	0.07932526757	427685.787	0.9872708948	196912.202
7584	0.07931868289	427661.6598	0.9872723309	196889.625
7585	0.07931084575	427650.4483	0.9872729983	196873.2082
7586	0.07929345202	427648.0281	0.9872731423	196864.7245
7587	0.07929190458	427639.4709	0.9872736516	196856.0378
7588	0.07928537495	427632.9578	0.9872740393	196845.9651
7589	0.07928244669	427631.3129	0.9872741372	196843.6603
7590	0.0792692047	427626.7069	0.9872744113	196834.2425
7591	0.07926501877	427621.3027	0.987274733	196820.5553
7592	0.07925603634	427614.4703	0.9872751396	196807.4708
7593	0.07924865885	427611.8078	0.9872752981	196799.7607
7594	0.07923894744	427603.6326	0.9872757846	196780.815
7595	0.07922343336	427598.9742	0.9872760618	196768.1722
7596	0.07921866685	427594.4569	0.9872763307	196756.0394
7597	0.07921834708	427583.3308	0.9872769928	196729.1137
7598	0.07920767856	427580.4129	0.9872771665	196722.2138
7599	0.07918561896	427577.4096	0.9872773452	196713.807
7600	0.07915711752	427566.9047	0.9872779703	196691.842
7601	0.0791558136	427559.7757	0.9872783946	196681.7658
7602	0.07914866605	427552.8377	0.9872788074	196668.8193
7603	0.07913822419	427550.5599	0.987278943	196662.7862
7604	0.07912854958	427543.6984	0.9872793513	196651.1095
7605	0.07912575641	427540.8022	0.9872795236	196645.0313
7606	0.07911727907	427538.0441	0.9872796877	196638.5772
7607	0.07912218453	427516.5295	0.9872809679	196610.4749
7608	0.07911101957	427512.1193	0.9872812303	196598.3719
7609	0.07911022739	427508.8759	0.9872814233	196596.6017
7610	0.07910459863	427506.2437	0.98728158	196591.4892
7611	0.07909532626	427499.7904	0.9872819639	196576.3083
7612	0.07908830542	427491.43	0.9872824614	196559.2349
7613	0.07908080702	427488.3499	0.9872826446	196550.7497
7614	0.07906676742	427481.4981	0.9872830523	196534.5845
7615	0.07906173457	427473.9381	0.9872835021	196517.2514
7616	0.07905363575	427469.304	0.9872837778	196506.5835
7617	0.07904642868	427465.1075	0.9872840275	196500.4815
7618	0.07904478834	427465.0806	0.9872840291	196500.4161
7619	0.07903472059	427459.9175	0.9872843362	196490.4543
7620	0.07903658337	427451.8982	0.9872848133	196475.0331
7621	0.07901453832	427447.6091	0.9872850685	196463.403
7622	0.07900078433	427440.6656	0.9872854816	196450.4796
7623	0.07900101145	427435.4675	0.9872857908	196441.8118
7624	0.07898124205	427432.4496	0.9872859704	196426.7777
7625	0.07897371724	427428.8226	0.9872861861	196420.4107
7626	0.07897263812	427417.7346	0.9872868457	196392.7829
7627	0.07896727878	427411.6495	0.9872872077	196384.2959
7628	0.07895877311	427410.9174	0.9872872513	196382.6568
7629	0.07894770339	427408.0499	0.9872874219	196377.136
7630	0.07892956296	427401.1689	0.9872878312	196359.9521
7631	0.07892603027	427394.0436	0.987288255	196351.6348
7632	0.07892154146	427379.8615	0.9872890986	196336.57
7633	0.07890760195	427376.3703	0.9872893063	196323.214
7634	0.07889431052	427369.3854	0.9872897218	196306.5274
7635	0.0788889494	427367.9901	0.9872898048	196303.2863
7636	0.07888332466	427364.9008	0.9872899885	196300.0033
7637	0.07887699513	427362.0081	0.9872901606	196292.5839
7638	0.07885920702	427355.8862	0.9872905247	196274.0484
7639	0.07884175067	427352.4721	0.9872907278	196264.7912
7640	0.07883436754	427341.803	0.9872913624	196249.43
7641	0.07883057041	427341.1138	0.9872914034	196247.6973
7642	0.07882147134	427333.4215	0.9872918609	196227.7137
7643	0.07881785828	427328.788	0.9872921365	196214.0658
7644	0.07880704407	427324.4788	0.9872923928	196202.2222
7645	0.07880594303	427318.451	0.9872927513	196189.0975
7646	0.07879067301	427313.8426	0.9872930253	196176.755
7647	0.07878447209	427307.5475	0.9872933997	196165.6456
7648	0.07877877988	427302.1749	0.9872937192	196157.6799
7649	0.07877357299	427299.3941	0.9872938846	196151.6795
7650	0.07876560286	427295.809	0.9872940978	196143.7297
7651	0.07876253337	427295.2597	0.9872941305	196142.7059
7652	0.07875816826	427284.2636	0.9872947845	196135.7472
7653	0.07875537003	427267.1672	0.9872958011	196111.1353
7654	0.07875211797	427265.2653	0.9872959142	196107.4857
7655	0.07875667618	427257.6217	0.9872963688	196109.626
7656	0.07875387815	427253.9023	0.98729659	196105.8658
7657	0.07874474746	427244.079	0.9872971741	196080.2202
7658	0.07873525456	427238.5721	0.9872975016	196068.2648
7659	0.07873504814	427236.1447	0.9872976459	196060.9702
7660	0.07872329586	427234.0948	0.9872977678	196054.3702
7661	0.07872272366	427227.6792	0.9872981493	196042.8307
7662	0.07871795137	427220.5699	0.987298572	196030.3491
7663	0.07871419392	427214.7929	0.9872989155	196021.4441
7664	0.07870766043	427211.5833	0.9872991064	196011.4145
7665	0.07870087651	427208.2027	0.9872993074	196003.0134
7666	0.07869542811	427204.7811	0.9872995108	195994.6243
7667	0.07867657831	427199.5079	0.9872998243	195978.473
7668	0.07867541707	427196.8377	0.9872999831	195976.4553
7669	0.0786751106	427179.5553	0.9873010106	195974.5693
7670	0.07866092395	427176.5058	0.987301192	195965.4829
7671	0.07865930941	427176.4803	0.9873011935	195965.4173
7672	0.07865579033	427154.4724	0.9873025019	195947.7225
7673	0.07865314651	427153.3885	0.9873025663	195945.2379
7674	0.07863304481	427149.7429	0.9873027831	195935.398
7675	0.07862653067	427145.6358	0.9873030273	195923.6589
7676	0.0786241654	427144.7152	0.987303082	195922.8165
7677	0.07861035145	427133.291	0.9873037611	195900.916
7678	0.07860722022	427128.2635	0.98730406	195896.0491
7679	0.07860867935	427123.2636	0.9873043573	195888.8589
7680	0.07860430038	427118.2858	0.9873046532	195878.3751
7681	0.07859880577	427116.1813	0.9873047783	195875.2452
7682	0.07859615281	427108.7715	0.9873052188	195856.5219
7683	0.07858915408	427105.6052	0.987305407	195847.7033
7684	0.07858372196	427100.0962	0.9873057345	195840.2019
7685	0.07857708299	427091.7562	0.9873062302	195824.5394
7686	0.07857448147	427090.6159	0.987306298	195822.5024
7687	0.07856805817	427082.461	0.9873067827	195798.6629
7688	0.07856502496	427074.8732	0.9873072338	195779.3984
7689	0.07855929356	427072.7508	0.9873073599	195775.0078
7690	0.07855983052	427072.1062	0.9873073982	195773.2892
7691	0.07855033849	427066.4428	0.9873077349	195762.3026
7692	0.07854719347	427051.3014	0.9873086348	195743.3976
7693	0.07853792161	427039.0551	0.9873093627	195723.5737
7694	0.0785350866	427038.3283	0.9873094059	195721.6417
7695	0.07853060091	427037.4126	0.9873094603	195719.0666
7696	0.07852762524	427034.5201	0.9873096323	195715.0499
7697	0.07852276092	427033.3241	0.9873097033	195712.8231
7698	0.07851868836	427031.7867	0.9873097947	195708.7463
7699	0.07850969023	427030.7783	0.9873098547	195705.7951
7700	0.07848707499	427026.4389	0.9873101126	195696.9358
7701	0.07848358583	427022.0076	0.9873103759	195687.9099
7702	0.07848231924	427021.3368	0.9873104158	195686.9259
7703	0.07847873537	427014.7314	0.9873108084	195676.133
7704	0.07846614218	427010.3549	0.9873110685	195663.3052
7705	0.07845356529	427008.8898	0.9873111555	195657.6362
7706	0.07845378012	426988.4252	0.9873123718	195628.9238
7707	0.07845172163	426987.7723	0.9873124106	195627.6109
7708	0.07844362357	426983.1297	0.9873126865	195615.7996
7709	0.0784415903	426979.9195	0.9873128772	195609.9173
7710	0.07843678948	426973.9954	0.9873132293	195597.8217
7711	0.07842933877	426970.4971	0.9873134372	195591.5093
7712	0.07842496419	426966.2858	0.9873136874	195588.9211
7713	0.07839141958	426962.5662	0.9873139085	195578.9751
7714	0.07837922057	426956.345	0.9873142782	195560.8316
7715	0.0783641667	426953.5206	0.987314446	195552.0813
7716	0.07836265879	426952.9473	0.9873144801	195550.9118
7717	0.0783527128	426945.9353	0.9873148967	195534.582
7718	0.07835489944	426943.0998	0.9873150652	195528.1915
7719	0.07834542866	426939.9331	0.9873152534	195522.4012
7720	0.07833824264	426938.9629	0.987315311	195519.0245
7721	0.07833111656	426936.547	0.9873154546	195511.5285
7722	0.07832723751	426915.0312	0.9873167331	195495.0562
7723	0.07831937548	426909.4969	0.9873170619	195478.5416
7724	0.07831568974	426906.0009	0.9873172696	195468.6881
7725	0.07831408282	426904.2222	0.9873173753	195465.4462
7726	0.07830618245	426891.8167	0.9873181124	195441.4165
7727	0.0783000635	426889.7335	0.9873182362	195438.9904
7728	0.07829832166	426887.8582	0.9873183476	195435.8371
7729	0.07828007251	426885.3815	0.9873184947	195428.4557
7730	0.07827493049	426879.9505	0.9873188174	195419.1411
7731	0.07827242377	426879.9009	0.9873188204	195418.8646
7732	0.07826374557	426873.3735	0.9873192082	195406.4251
7733	0.07826179467	426872.4457	0.9873192633	195405.7824
7734	0.07825933571	426869.2916	0.9873194507	195396.4761
7735	0.07825413864	426861.9072	0.9873198894	195384.6457
7736	0.07825296276	426854.9779	0.9873203011	195378.3354
7737	0.07824606109	426850.506	0.9873205668	195368.3465
7738	0.07824088522	426845.3372	0.9873208738	195359.5056
7739	0.07823867555	426844.6791	0.9873209129	195357.7094
7740	0.07823765722	426844.5426	0.987320921	195357.0462
7741	0.07823513545	426839.4083	0.9873212261	195350.7892
7742	0.07822899935	426834.5384	0.9873215154	195338.9121
7743	0.07821962031	426830.475	0.9873217568	195332.759
7744	0.07821644377	426826.2167	0.9873220097	195325.3464
7745	0.07821679806	426820.1819	0.9873223682	195316.0235
7746	0.0782140966	426819.1292	0.9873224308	195314.3264
7747	0.0782138686	426815.3533	0.9873226551	195309.8558
7748	0.07819797111	426811.3974	0.9873228901	195300.1197
7749	0.0781965236	426809.2434	0.987323018	195300.8769
7750	0.07818332337	426804.222	0.9873233163	195293.2472
7751	0.07817762975	426781.4981	0.9873246661	195276.779
7752	0.07817470592	426780.6196	0.9873247183	195274.0122
7753	0.07817278209	426775.1669	0.9873250422	195268.1462
7754	0.07817214142	426773.6361	0.9873251331	195265.3724
7755	0.0781684977	426767.2802	0.9873255107	195251.6631
7756	0.07816460523	426765.2257	0.9873256327	195247.2035
7757	0.07816576752	426759.8199	0.9873259538	195231.9008
7758	0.07816365284	426756.8912	0.9873261277	195228.2554
7759	0.07815623273	426752.053	0.9873264151	195217.9384
7760	0.0781458489	426746.9551	0.9873267179	195203.4413
7761	0.07813404057	426744.8197	0.9873268447	195197.8924
7762	0.07813161829	426744.772	0.9873268476	195197.5844
7763	0.07810852643	426741.7713	0.9873270258	195186.735
7764	0.07809778462	426732.0982	0.9873276003	195172.9212
7765	0.07808494741	426726.3892	0.9873279394	195159.1768
7766	0.07808173857	426723.0167	0.9873281397	195150.9889
7767	0.07807639507	426715.4419	0.9873285895	195128.1707
7768	0.07807406811	426713.6408	0.9873286965	195124.5766
7769	0.07806393972	426707.8342	0.9873290414	195109.1472
7770	0.07804808584	426700.8505	0.9873294561	195095.6527
7771	0.07803786737	426696.8858	0.9873296916	195088.0843
7772	0.07803199605	426693.9608	0.9873298653	195078.8472
7773	0.07802672094	426690.3011	0.9873300826	195068.0953
7774	0.07802057078	426680.1887	0.9873306832	195052.3472
7775	0.07801926897	426676.264	0.9873309162	195047.1043
7776	0.07800961071	426671.4958	0.9873311994	195040.2897
7777	0.07800680296	426668.7065	0.987331365	195036.384
7778	0.07800591878	426658.5245	0.9873319697	195010.0909
7779	0.0779961289	426652.9699	0.9873322995	194997.6691
7780	0.07799053584	426649.5271	0.9873325039	194993.6755
7781	0.07797927007	426643.5767	0.9873328573	194976.315
7782	0.07797322649	426636.0857	0.9873333021	194958.9045
7783	0.07795808405	426627.4317	0.987333816	194937.9729
7784	0.07795508246	426621.8842	0.9873341454	194925.4738
7785	0.07795564582	426612.663	0.9873346929	194911.8746
7786	0.07794777034	426606.3147	0.9873350698	194900.1548
7787	0.07793977209	426602.2607	0.9873353105	194890.2673
7788	0.07794121964	426593.7108	0.9873358182	194893.3418
7789	0.07793648532	426590.3289	0.987336019	194884.7453
7790	0.07793479462	426587.3558	0.9873361955	194878.4923
7791	0.07793310358	426586.7301	0.9873362326	194877.5504
7792	0.07792590338	426584.576	0.9873363605	194871.6941
7793	0.0779240094	426580.1651	0.9873366224	194865.2161
7794	0.0779115069	426578.4965	0.9873367215	194862.097
7795	0.07790679959	426573.3059	0.9873370297	194855.1228
7796	0.07788793586	426568.7136	0.9873373023	194845.7339
7797	0.07788255605	426567.5364	0.9873373722	194843.4468
7798	0.07787908091	426563.2574	0.9873376262	194836.5257
7799	0.07787136031	426560.691	0.9873377786	194829.9592
7800	0.07786790595	426551.1683	0.9873383439	194820.9812
7801	0.07786472433	426530.4874	0.9873395717	194804.2021
7802	0.07786719674	426526.8433	0.987339788	194799.5998
7803	0.07786641905	426521.9962	0.9873400758	194792.9337
7804	0.07785889104	426517.4946	0.987340343	194785.6302
7805	0.07785343619	426514.1028	0.9873405443	194780.4219
7806	0.07784415129	426501.8301	0.9873412729	194753.7512
7807	0.07783171786	426496.2203	0.9873416059	194736.6718
7808	0.0778216121	426493.3858	0.9873417741	194729.0277
7809	0.07781726049	426491.1348	0.9873419077	194724.5169
7810	0.07781451392	426491.1079	0.9873419093	194724.3599
7811	0.07780894122	426488.6872	0.987342053	194717.0676
7812	0.0778031717	426483.0591	0.9873423871	194701.7578
7813	0.07778116788	426478.7024	0.9873426457	194689.4946
7814	0.07777692486	426474.1257	0.9873429174	194681.1514
7815	0.07776914166	426463.4048	0.9873435537	194662.5148
7816	0.07776891528	426458.2814	0.9873438578	194654.9898
7817	0.07776837754	426434.161	0.9873452894	194645.8104
7818	0.07775760327	426428.6726	0.9873456152	194636.3398
7819	0.07775382309	426401.8248	0.9873472086	194604.7102
7820	0.07774648713	426395.0786	0.9873476089	194590.5962
7821	0.07773763469	426374.5956	0.9873488245	194569.0558
7822	0.07773490338	426373.7667	0.9873488737	194567.9462
7823	0.07773298789	426367.2781	0.9873492587	194557.5052
7824	0.07772777825	426362.9647	0.9873495147	194547.9242
7825	0.07772300944	426351.5643	0.9873501912	194524.6732
7826	0.07771738939	426350.2323	0.9873502702	194521.244
7827	0.07771728536	426347.6817	0.9873504216	194516.3044
7828	0.07771958346	426344.6777	0.9873505998	194512.9838
7829	0.07770789954	426338.0127	0.9873509953	194494.3452
7830	0.0777067223	426337.9468	0.9873509992	194494.1166
7831	0.07769099388	426335.9927	0.9873511152	194488.9876
7832	0.07768043907	426333.828	0.9873512436	194482.6597
7833	0.07765799049	426327.32	0.9873516298	194464.6074
7834	0.07765722419	426326.6298	0.9873516707	194463.3993
7835	0.07765002942	426323.8554	0.9873518354	194455.8443
7836	0.07764677254	426319.2395	0.9873521093	194449.096
7837	0.07764143657	426316.956	0.9873522447	194442.0159
7838	0.07763442486	426314.4338	0.9873523944	194435.2514
7839	0.07762614773	426309.8268	0.9873526678	194425.4281
7840	0.0776166305	426307.2656	0.9873528197	194416.8194
7841	0.07761040015	426302.6909	0.9873530911	194408.7426
7842	0.07760578247	426298.0648	0.9873533656	194404.1821
7843	0.07759510177	426294.7531	0.9873535621	194396.8747
7844	0.07758977002	426292.6897	0.9873536845	194393.3528
7845	0.07757601074	426282.0703	0.9873543146	194378.8802
7846	0.07757335796	426278.8355	0.9873545065	194372.7312
7847	0.07756988294	426275.7652	0.9873546887	194366.2811
7848	0.07756924237	426272.2815	0.9873548954	194361.3866
7849	0.07755709018	426257.7402	0.9873557581	194351.3611
7850	0.07755259408	426252.668	0.987356059	194345.5182
7851	0.07755038413	426247.9525	0.9873563387	194338.3441
7852	0.07755267943	426245.2513	0.987356499	194332.1359
7853	0.07754407117	426239.4358	0.987356844	194318.1369
7854	0.07753863886	426233.6117	0.9873571895	194305.6088
7855	0.07753852542	426232.8223	0.9873572363	194303.6347
7856	0.0775333655	426226.3058	0.9873576229	194293.8171
7857	0.07752778495	426223.4968	0.9873577895	194286.2425
7858	0.07751550484	426206.0122	0.9873588267	194262.7781
7859	0.07750857878	426196.4963	0.9873593912	194249.3534
7860	0.07750396187	426193.7452	0.9873595544	194242.8882
